date,latitude,longitude
"2018-11-30 13:24:48",53.421727,-2.334855
"2018-11-30 13:25:03",53.421785,-2.334491
"2018-11-30 13:25:18",53.421987,-2.334277
"2018-11-30 13:25:38",53.422165,-2.334109
"2018-11-30 13:25:53",53.422281,-2.333871
"2018-11-30 13:26:08",53.422343,-2.333449
"2018-11-30 13:26:23",53.422333,-2.33307
"2018-11-30 13:26:42",53.42232,-2.332762
"2018-11-30 13:27:03",53.422249,-2.332484
"2018-11-30 13:27:13",53.422153,-2.332186
"2018-11-30 13:27:33",53.422069,-2.331895
"2018-11-30 13:27:43",53.421947,-2.331547
"2018-11-30 13:27:53",53.421881,-2.331241
"2018-11-30 13:28:03",53.421874,-2.330907
"2018-11-30 13:28:13",53.421805,-2.330543
"2018-11-30 13:28:27",53.421807,-2.330238
"2018-11-30 13:29:08",53.421958,-2.330066
"2018-11-30 13:30:23",53.421929,-2.330381
"2018-11-30 13:30:28",53.421873,-2.330668
"2018-11-30 13:31:03",53.421984,-2.330502
"2018-11-30 13:31:13",53.421884,-2.330343
"2018-11-30 13:35:03",53.421704,-2.330434
"2018-11-30 13:35:19",53.4217,-2.330447
"2018-11-30 13:35:28",53.42201,-2.330592
"2018-11-30 13:35:43",53.421859,-2.330339
"2018-11-30 13:43:07",53.421622,-2.330394
"2018-11-30 13:43:27",53.421399,-2.330548
"2018-11-30 13:44:07",53.421609,-2.330467
"2018-12-03 13:15:56",53.41874,-2.346767
"2018-12-03 13:16:13",53.41874,-2.346767
"2018-12-03 13:16:28",53.422425,-2.348314
"2018-12-03 13:18:13",53.421734,-2.330055
"2018-12-03 13:19:06",53.421577,-2.33035
"2018-12-03 13:20:19",53.421706,-2.330128
"2018-12-03 13:21:44",53.421942,-2.330393
"2018-12-03 13:22:36",53.42178,-2.330135
"2018-12-03 13:22:54",53.421938,-2.3305
"2018-12-03 13:24:48",53.421826,-2.330262
"2018-12-03 13:25:34",53.421742,-2.329963
"2018-12-03 13:26:06",53.421698,-2.330034
"2018-12-03 13:26:29",53.421842,-2.329703
"2018-12-03 13:26:45",53.422048,-2.329415
"2018-12-03 13:27:09",53.422175,-2.329174
"2018-12-03 13:27:24",53.422339,-2.328985
"2018-12-03 13:27:34",53.422508,-2.328788
"2018-12-03 13:27:54",53.422637,-2.328531
"2018-12-03 13:28:12",53.422812,-2.32843
"2018-12-03 13:28:29",53.423033,-2.328274
"2018-12-03 13:28:44",53.423217,-2.328158
"2018-12-03 13:29:09",53.423354,-2.327924
"2018-12-03 13:29:29",53.423533,-2.327709
"2018-12-03 13:29:44",53.423702,-2.327575
"2018-12-03 13:29:59",53.423881,-2.327465
"2018-12-03 13:30:14",53.424034,-2.327254
"2018-12-03 13:30:34",53.4242,-2.327008
"2018-12-03 13:30:50",53.42438,-2.32696
"2018-12-03 13:31:06",53.42456,-2.326939
"2018-12-03 13:31:14",53.424759,-2.327105
"2018-12-03 13:31:29",53.42494,-2.327363
"2018-12-03 13:31:49",53.424956,-2.327837
"2018-12-03 13:32:14",53.42502,-2.328162
"2018-12-03 13:32:34",53.425221,-2.328265
"2018-12-03 13:32:49",53.425368,-2.328059
"2018-12-03 13:33:04",53.425504,-2.327858
"2018-12-03 13:33:29",53.425719,-2.327713
"2018-12-03 13:33:54",53.425888,-2.32751
"2018-12-03 13:34:14",53.426069,-2.327542
"2018-12-03 13:34:29",53.426172,-2.327796
"2018-12-03 13:34:49",53.426257,-2.328094
"2018-12-03 13:35:09",53.426345,-2.328454
"2018-12-03 13:35:29",53.426353,-2.328831
"2018-12-03 13:35:44",53.426422,-2.329171
"2018-12-03 13:36:00",53.426461,-2.329466
"2018-12-03 13:36:14",53.426508,-2.329761
"2018-12-03 13:36:25",53.426538,-2.329922
"2018-12-03 13:36:34",53.426543,-2.330144
"2018-12-03 13:36:54",53.426573,-2.330504
"2018-12-03 13:37:14",53.426379,-2.330643
"2018-12-03 13:37:29",53.426184,-2.330665
"2018-12-03 13:37:44",53.426,-2.330633
"2018-12-03 13:38:04",53.425806,-2.330606
"2018-12-03 13:38:24",53.425547,-2.330487
"2018-12-03 13:38:44",53.425362,-2.330366
"2018-12-03 13:39:04",53.425163,-2.330238
"2018-12-03 13:39:29",53.424935,-2.330228
"2018-12-03 13:39:54",53.424737,-2.330063
"2018-12-03 13:40:14",53.424571,-2.329899
"2018-12-03 13:40:34",53.424265,-2.32976
"2018-12-03 13:40:44",53.424062,-2.329692
"2018-12-03 13:41:04",53.423863,-2.329753
"2018-12-03 13:41:19",53.423682,-2.329789
"2018-12-03 13:41:34",53.423486,-2.32973
"2018-12-03 13:41:54",53.423283,-2.32967
"2018-12-03 13:42:24",53.423127,-2.329517
"2018-12-03 13:43:14",53.42284,-2.329382
"2018-12-03 13:43:29",53.422585,-2.329312
"2018-12-03 13:43:39",53.42233,-2.329197
"2018-12-03 13:43:54",53.422137,-2.329283
"2018-12-03 13:44:09",53.421918,-2.329518
"2018-12-03 13:44:29",53.421803,-2.329765
"2018-12-03 13:44:49",53.421607,-2.329861
"2018-12-03 13:45:14",53.421589,-2.330182
"2018-12-03 13:45:34",53.421677,-2.330532
"2018-12-03 13:45:54",53.421752,-2.330832
"2018-12-03 13:46:14",53.421828,-2.331124
"2018-12-03 13:46:39",53.421857,-2.331456
"2018-12-03 13:46:52",53.421912,-2.331614
"2018-12-03 13:46:59",53.421935,-2.331791
"2018-12-03 13:47:19",53.422024,-2.332093
